transaction_id,customer_id,amount,transaction_date,product_category
5635,1114,143.87,2023-09-05,Music
5636,1115,49.93,2024-12-02,Music
5637,1115,32.58,2025-01-31,Streaming
5638,1115,149.13,2023-10-20,Music
5639,1115,71.72,2024-05-17,Music
5640,1115,38.72,2023-06-06,Streaming
5641,1115,103.18,2024-06-12,Music
5642,1115,62.21,2023-11-25,Music
5643,1115,84.71,2025-01-26,Streaming
5644,1115,66.64,2024-01-05,Music
5645,1116,139.89,2024-12-22,Streaming
5646,1116,145.82,2023-11-18,E-books
5647,1116,56.38,2023-06-08,Cloud Storage
5648,1116,76.35,2024-08-07,E-books
5649,1116,103.36,2023-03-04,E-books
5650,1116,112.0,2024-03-04,Cloud Storage
5651,1116,106.48,2023-05-12,Gaming
5652,1116,136.02,2025-01-08,E-books
5653,1117,53.13,2024-04-14,E-books
5654,1117,127.72,2024-02-29,Cloud Storage
5655,1118,55.69,2023-09-16,Music
5656,1118,91.68,2024-10-15,Cloud Storage
5657,1119,13.16,2023-11-26,Gaming
5658,1119,104.79,2025-03-02,E-books
5659,1119,65.22,2024-01-14,Cloud Storage
5660,1119,94.44,2023-12-24,Streaming
5661,1120,65.66,2023-05-28,Gaming
5662,1120,61.75,2024-05-14,Streaming
5663,1120,49.85,2024-06-05,Cloud Storage
5664,1120,146.85,2023-11-03,Streaming
5665,1120,40.2,2024-03-02,Gaming
5666,1120,122.52,2024-08-08,Music
5667,1121,112.0,2024-04-01,Music
5668,1121,126.97,2023-09-26,Streaming
5669,1121,30.11,2024-07-24,Gaming
5670,1121,148.37,2023-12-10,Cloud Storage
5671,1121,19.26,2023-10-04,Gaming
5672,1121,22.38,2024-04-06,Cloud Storage
5673,1121,68.03,2023-11-08,Gaming
5674,1122,115.73,2025-01-10,Music
5675,1122,36.04,2024-05-05,Cloud Storage
5676,1122,87.54,2025-04-17,Cloud Storage
5677,1122,126.84,2024-07-23,Gaming
5678,1122,88.3,2024-02-11,Music
5679,1122,13.76,2025-05-28,Music
5680,1122,46.77,2023-08-14,Gaming
5681,1122,27.38,2023-07-19,Cloud Storage
5682,1122,68.4,2024-01-13,Music
5683,1122,13.98,2023-04-08,Cloud Storage
5684,1123,149.21,2025-03-23,E-books
5685,1123,114.38,2023-10-13,Gaming
5686,1123,89.18,2024-09-08,Gaming
5687,1123,146.4,2023-02-13,Streaming
5688,1123,62.25,2023-05-11,E-books
5689,1123,12.46,2024-09-07,Music
5690,1123,91.43,2025-01-01,Cloud Storage
5691,1123,74.55,2023-06-21,Music
5692,1124,32.86,2024-08-24,Cloud Storage
5693,1124,68.73,2024-05-31,Streaming
5694,1124,50.58,2023-12-05,Streaming
5695,1124,81.94,2023-04-07,Music
5696,1124,117.06,2023-09-25,Music
5697,1124,86.12,2024-07-11,Cloud Storage
5698,1125,105.96,2023-06-26,Cloud Storage
5699,1125,23.42,2023-10-15,Cloud Storage
5700,1125,125.26,2025-05-17,Music
5701,1125,82.54,2024-05-14,Gaming
5702,1125,67.68,2024-12-15,Streaming
5703,1126,31.64,2024-10-16,Music
5704,1126,121.31,2023-11-05,E-books
5705,1126,106.55,2023-12-09,E-books
5706,1126,109.76,2023-06-11,Streaming
5707,1127,74.47,2025-03-13,Streaming
5708,1127,124.64,2025-05-13,Gaming
5709,1127,58.75,2023-06-23,Cloud Storage
5710,1127,29.46,2024-03-04,E-books
5711,1127,83.24,2024-06-14,Music
5712,1127,109.39,2025-05-01,Streaming
5713,1127,41.13,2023-06-20,Music
5714,1128,53.04,2024-10-28,Music
5715,1128,147.36,2024-03-21,Streaming
5716,1128,20.88,2023-03-29,Gaming
5717,1128,116.03,2025-04-17,Music
5718,1129,14.59,2023-07-25,E-books
5719,1129,93.04,2024-02-05,Streaming
5720,1130,16.06,2024-07-26,Streaming
5721,1130,115.64,2023-03-21,Streaming
5722,1130,138.81,2024-11-01,E-books
5723,1130,136.16,2024-11-22,Cloud Storage
5724,1130,14.1,2025-01-01,Cloud Storage
5725,1131,58.7,2024-12-17,E-books
5726,1131,119.31,2023-09-11,Music
5727,1131,80.69,2025-03-22,Streaming
5728,1131,124.74,2023-04-10,Streaming
5729,1131,84.04,2023-05-29,Music
5730,1131,145.0,2024-12-06,E-books
5731,1131,10.61,2023-05-19,Streaming
5732,1131,139.39,2023-12-31,Gaming
5733,1131,61.3,2023-10-05,Music
5734,1131,71.55,2025-02-10,Music
5735,1132,147.38,2024-03-22,Music
5736,1132,82.0,2024-04-08,Streaming
5737,1132,116.6,2024-07-13,Streaming
5738,1132,75.23,2023-12-15,Music
5739,1132,79.41,2024-05-26,Cloud Storage
5740,1132,88.0,2025-04-19,Streaming
5741,1133,79.12,2024-05-01,Cloud Storage
5742,1133,73.97,2023-05-08,Cloud Storage
5743,1133,106.19,2023-01-20,Gaming
5744,1133,41.62,2024-04-08,Cloud Storage
5745,1133,147.89,2024-03-18,Music
5746,1133,129.95,2023-01-20,Gaming
5747,1134,35.1,2023-07-10,Gaming
5748,1134,104.09,2024-04-20,Gaming
5749,1134,83.17,2023-07-08,Streaming
5750,1134,26.69,2024-04-21,Gaming
5751,1134,107.31,2025-02-15,Music
5752,1134,19.06,2024-11-08,Cloud Storage
5753,1135,93.29,2024-04-12,Streaming
5754,1135,42.6,2024-03-22,Gaming
5755,1135,48.99,2023-05-31,E-books
5756,1135,93.11,2023-04-17,Gaming
5757,1136,76.62,2023-09-21,Gaming
5758,1136,148.25,2023-12-24,Cloud Storage
5759,1136,30.63,2024-02-20,Streaming
5760,1136,27.11,2024-01-15,Gaming
5761,1136,42.32,2025-01-13,Streaming
5762,1136,23.94,2025-04-06,Streaming
5763,1137,104.94,2024-11-28,Gaming
5764,1137,94.64,2024-06-30,Music
5765,1137,52.39,2023-08-31,Streaming
5766,1137,116.42,2023-07-24,E-books
5767,1137,117.46,2023-03-11,Gaming
5768,1137,38.27,2023-07-23,Gaming
5769,1137,78.64,2024-09-05,E-books
5770,1137,58.11,2023-11-24,E-books
5771,1138,143.36,2025-04-28,Gaming
5772,1139,63.71,2024-07-12,Gaming
5773,1139,71.96,2025-04-24,Streaming
5774,1140,87.93,2023-03-24,Cloud Storage
5775,1140,133.86,2024-12-13,Gaming
5776,1140,70.3,2024-07-15,Gaming
5777,1141,116.96,2023-10-26,Gaming
5778,1141,102.41,2023-06-29,E-books
5779,1141,90.11,2024-01-29,E-books
5780,1141,129.61,2023-12-29,Streaming
5781,1141,64.79,2024-01-10,E-books
5782,1141,145.92,2023-09-07,Cloud Storage
5783,1141,117.31,2024-08-12,Cloud Storage
5784,1141,18.6,2023-10-04,Streaming
5785,1142,127.17,2024-06-07,E-books
5786,1142,13.77,2023-08-29,Cloud Storage
5787,1142,63.28,2024-03-18,Cloud Storage
5788,1143,67.67,2025-04-03,Music
5789,1143,44.67,2023-08-06,Cloud Storage
5790,1143,92.95,2023-06-26,Streaming
5791,1143,131.65,2025-02-02,Cloud Storage
5792,1143,33.77,2023-11-26,Cloud Storage
5793,1143,15.23,2023-07-27,Gaming
5794,1144,82.07,2024-03-25,Cloud Storage
5795,1144,12.86,2024-02-05,E-books
5796,1144,13.11,2024-07-10,Gaming
5797,1144,89.85,2024-07-04,E-books
5798,1144,23.68,2024-01-16,Streaming
5799,1144,106.72,2024-11-01,Cloud Storage
5800,1144,79.54,2023-02-20,Cloud Storage
5801,1144,33.33,2024-07-28,Cloud Storage
5802,1144,145.72,2024-11-05,Gaming
5803,1144,98.96,2023-03-16,Streaming
5804,1145,39.97,2024-09-01,Streaming
5805,1145,51.62,2023-10-21,Gaming
5806,1145,122.64,2023-08-30,Streaming
5807,1145,110.48,2023-10-16,Streaming
5808,1145,92.86,2024-08-24,Streaming
5809,1145,89.3,2023-12-04,Gaming
5810,1145,69.79,2024-06-09,Streaming
5811,1145,101.22,2024-07-25,E-books
5812,1145,122.58,2024-03-13,E-books
5813,1146,38.01,2024-04-14,Cloud Storage
5814,1146,97.49,2024-02-21,E-books
5815,1146,35.28,2025-05-11,E-books
5816,1146,130.78,2023-10-18,Gaming
5817,1146,39.81,2023-02-07,Gaming
5818,1146,47.51,2023-08-16,E-books
5819,1147,129.39,2024-03-12,E-books
5820,1147,111.73,2025-03-30,E-books
5821,1147,38.09,2024-02-12,Music
5822,1147,43.65,2023-04-27,Cloud Storage
5823,1147,128.18,2024-04-05,Cloud Storage
5824,1147,130.43,2025-03-26,Music
5825,1147,128.44,2024-08-30,Cloud Storage
5826,1147,100.45,2024-09-10,E-books
5827,1147,43.06,2024-09-28,Streaming
5828,1147,30.99,2025-05-02,Music
5829,1148,74.98,2023-11-04,Gaming
5830,1148,69.08,2025-04-23,Music
5831,1148,32.31,2025-01-11,Streaming
5832,1148,46.18,2023-02-28,Cloud Storage
5833,1148,102.21,2024-12-01,Streaming
5834,1149,119.51,2025-04-04,Streaming
5835,1149,,2024-07-29,Streaming
5836,1149,136.08,2024-04-09,Cloud Storage
5837,1149,104.03,2025-02-27,Gaming
5838,1149,142.04,2023-05-20,Music
5839,1149,43.05,2023-10-24,E-books
5840,1149,140.61,2023-12-13,E-books
5841,1149,142.95,2023-12-10,Cloud Storage
5842,1150,133.84,2024-09-29,E-books
5843,1150,27.12,2023-02-24,Cloud Storage
5844,1150,56.1,2023-10-10,Gaming
5845,1150,122.82,2023-04-30,Music
5846,1150,140.97,2024-10-19,Music
5847,1150,24.95,2024-10-23,Cloud Storage
5848,1150,71.53,2024-09-12,E-books
5849,1150,17.83,2023-12-01,Cloud Storage
5850,1151,54.31,2024-03-23,Gaming
5851,1151,105.58,2024-08-19,Music
5852,1152,76.53,2024-05-19,Cloud Storage
5853,1152,12.95,2023-09-18,Streaming
5854,1152,127.81,2023-07-22,Streaming
5855,1152,106.7,2023-03-15,Music
5856,1152,,2024-05-02,Cloud Storage
5857,1152,99.45,2023-06-13,Cloud Storage
5858,1153,84.89,2024-09-30,Gaming
5859,1153,64.39,2024-04-23,Cloud Storage
5860,1154,22.64,2023-02-08,Music
5861,1154,51.64,2024-12-17,Gaming
5862,1154,98.39,2023-02-19,Gaming
5863,1154,120.5,2024-08-23,Streaming
5864,1154,125.25,2024-01-13,Gaming
5865,1155,139.71,2024-06-24,Gaming
5866,1155,132.75,2023-02-11,Streaming
5867,1155,125.42,2023-06-15,Cloud Storage
5868,1155,80.89,2024-06-04,Gaming
5869,1155,94.3,2023-02-18,
5870,1155,113.29,2024-02-21,Streaming
5871,1155,116.68,2023-08-13,Music
5872,1156,120.74,2025-01-11,Streaming
5873,1156,66.09,2023-08-26,Cloud Storage
5874,1156,53.92,2025-03-07,Streaming
5875,1156,32.1,2023-12-19,Music
5876,1156,128.57,2023-06-28,
5877,1156,120.97,2024-07-07,Gaming
5878,1156,76.97,2023-05-09,Music
5879,1156,46.5,2023-06-27,E-books
5880,1157,121.93,2024-11-08,Streaming
5881,1157,68.03,2024-11-25,Gaming
5882,1157,132.69,2023-01-27,E-books
5883,1157,41.43,2025-05-07,E-books
5884,1157,100.59,2023-08-28,Music
5885,1157,136.96,2024-02-12,Music
5886,1158,108.18,2024-12-09,Streaming
5887,1158,66.14,2024-03-17,E-books
5888,1158,46.42,2025-02-28,Cloud Storage
5889,1158,33.82,2023-10-28,Streaming
5890,1158,11.98,2023-12-09,Gaming
5891,1159,125.82,2024-01-10,Streaming
5892,1159,41.43,2024-11-03,Music
5893,1159,142.45,2023-02-18,Cloud Storage
5894,1159,50.31,2024-01-10,Gaming
5895,1159,28.23,2024-10-31,E-books
5896,1159,40.18,2023-02-07,Cloud Storage
5897,1159,111.74,2024-11-18,Gaming
5898,1159,35.25,2023-03-11,Music
5899,1160,50.63,2024-09-04,Music
5900,1161,73.14,2024-09-18,Cloud Storage
5901,1161,91.61,2023-08-07,Gaming
5902,1161,22.0,2024-02-05,Music
5903,1161,132.0,2023-06-21,Gaming
5904,1161,106.16,2023-05-31,Gaming
5905,1161,109.18,2023-05-08,E-books
5906,1161,45.87,2025-02-22,E-books
5907,1161,18.23,2024-06-24,Music
5908,1161,75.93,2024-06-02,E-books
5909,1161,141.51,2023-03-01,E-books
5910,1162,10.75,2023-12-31,E-books
5911,1163,52.35,2024-04-21,Cloud Storage
5912,1163,28.51,2023-11-05,Streaming
5913,1163,91.27,2024-09-06,Music
5914,1163,80.52,2024-06-17,Gaming
5915,1163,28.47,2024-07-10,E-books
5916,1163,70.61,2024-09-06,Streaming
5917,1163,53.86,2025-01-20,Gaming
5918,1164,114.7,2024-03-16,Cloud Storage
5919,1164,136.39,2024-09-03,E-books
5920,1164,126.14,2024-09-02,E-books
5921,1164,53.82,2024-12-13,Cloud Storage
5922,1164,113.16,2024-01-13,Clud Storage
5923,1165,129.42,2023-07-27,Gaming
5924,1165,17.45,2024-12-29,Streaming
5925,1165,42.18,2025-04-24,Gaming
5926,1165,46.43,2023-06-08,Gaming
5927,1165,71.1,2024-01-10,Streaming
5928,1165,71.81,2023-06-04,E-books
5929,1165,77.93,2024-01-12,Streaming
5930,1165,128.42,2024-12-30,Streaming
5931,1165,58.94,2024-11-03,Cloud Storage
5932,1166,126.89,2023-04-24,E-books
5933,1166,125.16,2023-11-01,E-books
5934,1166,39.74,2025-05-26,E-books
5935,1167,35.28,2025-03-13,Music
5936,1167,117.56,2023-07-07,Streaming
5937,1167,134.23,2025-05-04,Cloud Storage
5938,1167,105.38,2023-07-04,Streaming
5939,1167,65.18,2023-10-04,Streaming
5940,1167,127.18,2024-12-24,Streaming
5941,1167,21.35,2023-01-31,Gaming
5942,1167,73.57,2024-08-28,E-books
5943,1167,102.12,2024-06-27,Streaming
5944,1167,101.86,2024-02-22,Cloud Storage
5945,1168,28.1,2025-04-11,Cloud Storage
5946,1168,55.24,2025-04-04,Streaming
5947,1168,86.6,2023-09-22,Gaming
5948,1168,22.96,2024-09-11,Music
5949,1168,43.61,2023-04-02,Gaming
5950,1168,22.49,2024-10-29,Music
5951,1168,64.39,2024-04-13,Cloud Storage
5952,1168,100.6,2023-07-31,Music
5953,1168,26.88,2024-01-14,Gaming
5954,1168,113.02,2024-07-17,E-books
5955,1169,60.27,2025-02-21,Cloud Storage
5956,1169,81.77,2024-01-15,Gaming
5957,1169,133.96,2024-01-29,Cloud Storage
5958,1170,94.05,2025-02-27,Gaming
5959,1170,123.54,2023-09-10,Music
5960,1170,70.77,2024-03-20,Streaming
5961,1170,15.66,2024-06-15,Gaming
5962,1170,104.7,2023-08-06,Music
5963,1170,140.29,2023-12-08,E-books
5964,1170,21.76,2024-02-06,Gaming
5965,1170,21.09,2023-03-02,Gaming
5966,1170,52.06,2025-01-20,Cloud Storage
5967,1170,127.82,2023-12-12,Gaming
5968,1171,89.59,2023-11-13,Streaming
5969,1171,,2023-12-22,Streaming
5970,1171,81.49,2024-04-03,Streaming
5971,1171,75.05,2023-05-24,E-books
5972,1171,123.8,2024-06-01,Cloud Storage
5973,1172,21.45,2024-01-01,Streaming
5974,1172,25.95,2023-07-23,Gaming
5975,1172,35.14,2024-11-25,Gaming
5976,1172,16.34,2024-03-30,Cloud Storage
5977,1172,53.95,2023-05-20,Gaming
5978,1172,116.03,2024-02-25,E-books
5979,1172,123.1,2024-06-15,Music
5980,1172,39.55,2025-03-11,E-books
5981,1172,46.3,2023-07-11,Streaming
5982,1172,70.73,2025-05-12,Streaming
5983,1173,26.33,2024-12-06,Gaming
5984,1173,74.42,2024-04-11,E-books
5985,1173,111.63,2024-07-24,E-books
5986,1173,123.84,2023-09-07,Cloud Storage
5987,1173,106.69,2023-06-24,Gaming
5988,1173,122.65,2025-03-02,Music
5989,1173,28.92,2024-11-16,Streaming
5990,1174,107.44,2024-11-19,Streaming
5991,1175,77.36,2025-01-02,Music
5992,1175,71.01,2023-08-28,E-books
5993,1175,36.73,2024-07-26,Gaming
5994,1175,30.74,2024-03-24,Streaming
5995,1176,33.25,2024-12-25,Gaming
5996,1176,144.94,2024-02-03,Streaming
5997,1177,91.93,2024-11-05,Cloud Storage
5998,1177,89.72,2023-01-28,Gaming
5999,1177,17.13,2025-05-22,Streaming
6000,1177,98.26,2023-05-31,Gaming
6001,1177,147.13,2023-01-13,Gaming
6002,1177,113.19,2023-09-28,E-books
6003,1177,149.86,2025-04-23,Gaming
6004,1177,65.96,2023-12-22,E-books
6005,1178,140.94,2023-02-14,Gaming
6006,1178,42.47,2025-03-29,E-books
6007,1178,12.66,2023-10-18,Cloud Storage
6008,1178,87.46,2024-08-29,Gaming
6009,1178,134.48,2025-01-31,Gaming
6010,1178,97.18,2023-08-08,Cloud Storage
6011,1178,72.77,2024-03-10,Streaming
6012,1178,32.59,2023-05-18,Music
6013,1178,75.69,2024-03-08,Music
6014,1178,81.07,2023-10-07,Cloud Storage
6015,1179,129.48,2023-05-29,Gaming
6016,1179,28.36,2024-08-03,Gaming
6017,1179,144.37,2023-01-28,Cloud Storage
6018,1179,121.44,2023-03-04,Music
6019,1179,97.06,2024-08-14,Streaming
6020,1179,103.39,2025-01-18,Music
6021,1179,37.93,2023-09-18,Gaming
6022,1179,24.13,2024-03-31,Gaming
6023,1179,52.51,2024-10-28,E-books
6024,1179,16.59,2025-05-12,Cloud Storage
6025,1180,59.99,2024-12-19,Music
6026,1180,125.91,2024-01-01,Streaming
6027,1180,122.95,2024-06-19,Gaming
6028,1180,25.96,2024-10-10,Streaming
6029,1180,88.68,2024-01-18,Cloud Storage
6030,1181,119.88,2023-04-04,Streaming
6031,1181,117.81,2023-11-07,Cloud Storage
6032,1181,135.48,2023-06-24,E-books
6033,1181,94.6,2025-02-13,Streaming
6034,1181,139.73,2024-03-08,Gaming
6035,1181,144.77,2023-04-18,Streaming
6036,1182,119.43,2023-09-14,Streaming
6037,1182,125.31,2025-04-18,E-books
6038,1183,33.39,2025-01-30,Music
6039,1183,137.54,2024-12-21,Cloud Storage
6040,1184,116.68,2024-01-06,Streaming
6041,1184,31.6,2024-05-23,Cloud Storage
6042,1184,124.68,2025-01-25,Music
6043,1184,71.48,2024-03-31,Streaming
6044,1184,44.34,2023-02-22,Gaming
6045,1184,57.78,2023-12-30,Music
6046,1184,21.93,2024-05-14,Gaming
6047,1184,60.49,2023-07-20,Music
6048,1185,115.45,2023-12-05,Gaming
6049,1185,120.21,2025-01-09,Gaming
6050,1185,67.88,2024-04-06,Gaming
6051,1186,121.25,2024-05-25,Streaming
6052,1186,71.96,2023-04-03,Streaming
6053,1186,110.47,2023-12-18,Streaming
6054,1186,21.87,2024-07-12,Gaming
6055,1186,147.47,2024-12-13,Gaming
6056,1186,18.61,2023-04-14,Streaming
6057,1186,102.42,2023-08-13,Music
6058,1186,136.35,2025-04-01,E-books
6059,1186,146.17,2024-03-27,Gaming
6060,1187,132.3,2023-05-23,Cloud Storage
6061,1187,137.29,2025-05-22,Cloud Storage
6062,1187,136.03,2023-09-13,Music
6063,1187,108.04,2024-02-29,Music
6064,1187,134.26,2023-08-30,E-books
6065,1187,101.29,2023-06-16,Cloud Storage
6066,1187,134.27,2023-03-22,Gaming
6067,1187,118.56,2024-07-26,Streaming
6068,1187,15.18,2024-06-22,Gaming
6069,1188,82.87,2023-11-24,Cloud Storage
6070,1188,39.92,2023-12-24,E-books
6071,1188,53.72,2024-06-16,Music
6072,1189,13.9,2023-03-07,E-books
6073,1190,46.22,2023-01-29,Cloud Storage
6074,1190,111.71,2023-12-30,Streaming
6075,1190,112.48,2023-01-20,Cloud Storage
6076,1190,46.37,2023-12-28,Cloud Storage
6077,1190,27.33,2023-04-17,Streaming
6078,1190,72.82,2023-10-22,Streaming
6079,1190,73.44,2024-10-01,E-books
6080,1190,89.18,2023-08-27,E-books
6081,1190,128.23,2024-10-03,Cloud Storage
6082,1190,51.89,2023-07-18,E-books
6083,1191,110.01,2023-12-15,Music
6084,1191,24.73,2023-12-19,E-books
6085,1191,36.96,2023-03-25,Cloud Storage
6086,1192,23.72,2023-06-02,Gaming
6087,1192,125.98,2025-03-08,Streaming
6088,1192,18.71,2025-01-17,Gaming
6089,1192,40.07,2025-03-12,Cloud Storage
6090,1192,104.76,2024-04-13,E-books
6091,1192,88.26,2023-03-25,Gaming
6092,1192,132.08,2023-10-10,Gaming
6093,1192,99.1,2024-03-06,Gaming
6094,1193,125.33,2025-01-03,E-books
6095,1193,27.8,2023-06-02,Gaming
6096,1193,28.11,2023-06-09,E-books
6097,1193,130.86,2025-01-30,Music
6098,1193,73.76,2025-04-27,Music
6099,1193,142.17,2024-05-17,Streaming
6100,1193,94.22,2024-04-07,Streaming
6101,1194,61.74,2024-08-07,Streaming
6102,1194,83.19,2025-01-30,Cloud Storage
6103,1195,148.74,2024-07-24,Cloud Storage
6104,1195,78.03,2023-03-12,Music
6105,1195,29.9,2023-10-05,Gaming
6106,1195,16.81,2024-07-22,Cloud Storage
6107,1195,40.18,2023-02-12,Gaming
6108,1196,27.13,2024-06-07,Streaming
6109,1197,68.46,2023-10-22,Cloud Storage
6110,1198,73.33,2024-06-19,Gaming
6111,1198,76.53,2023-05-24,E-books
6112,1198,28.59,2025-01-09,E-books
6113,1198,99.1,2023-04-12,Gaming
6114,1198,103.41,2024-12-29,Cloud Storage
6115,1198,22.5,2023-08-30,E-books
6116,1198,67.35,2024-10-04,Gaming
6117,1198,57.46,2025-04-14,Gaming
6118,1198,113.03,2023-08-08,Streaming
6119,1198,131.23,2023-06-06,Streaming
6120,1199,98.22,2023-04-01,Cloud Storage
6121,1199,88.55,2025-01-24,E-books
6122,1199,21.92,2023-09-05,E-books
6123,1199,90.76,2025-04-06,E-books
6124,1199,83.05,2023-04-23,Gaming
6125,1199,80.37,2025-05-11,Streaming
6126,1199,102.16,2023-12-03,Music
6127,1199,144.73,2024-08-22,Music
6128,1199,44.34,2023-06-08,E-books
6129,1199,72.19,2023-02-24,E-books
6130,1200,54.86,2023-10-05,Streaming
6131,1200,78.81,2025-05-07,Cloud Storage
6132,1200,71.18,2024-04-01,Streaming
6133,1200,130.35,2024-07-10,Gaming
6134,1200,46.0,2025-02-02,Streaming
6135,1200,85.85,2024-08-11,Music
6136,1200,35.57,2023-04-05,Streaming
6137,1200,31.59,2024-04-08,Music
6138,1200,18.25,2024-07-01,Music
6139,1200,13.8,2025-04-01,Cloud Storage
6140,1201,23.82,2025-01-05,Gaming
6141,1201,135.02,2024-09-08,Gaming
6142,1201,141.82,2025-01-27,Streaming
6143,1201,38.36,2023-04-21,E-books
6144,1201,92.04,2024-01-12,E-books
6145,1201,115.33,2024-05-01,Streaming
6146,1201,47.7,2024-07-09,Gaming
6147,1202,66.99,2024-01-21,Streaming
6148,1202,67.05,2024-10-03,Streaming
6149,1202,47.68,2023-10-08,Streaming
6150,1202,44.48,2023-11-09,Music
6151,1202,52.65,2024-04-09,Gaming
6152,1202,21.75,2023-08-18,E-books
6153,1202,38.48,2025-01-05,Cloud Storage
6154,1202,85.66,2024-12-09,Music
6155,1202,85.25,2024-03-23,E-books
6156,1203,15.85,2023-02-18,Gaming
6157,1203,144.56,2023-09-03,Cloud Storage
6158,1203,101.43,2024-12-10,Streaming
6159,1203,18.42,2024-01-23,Cloud Storage
6160,1203,93.7,2023-01-22,Gaming
6161,1203,149.89,2023-01-19,Music
6162,1203,91.92,2023-12-25,Cloud Storage
6163,1203,16.37,2023-05-05,E-books
6164,1204,19.79,2025-02-28,Gaming
6165,1204,107.78,2023-01-31,Music
6166,1204,111.51,2024-08-17,Gaming
6167,1204,39.52,2023-12-31,Cloud Storage
6168,1204,133.75,2024-06-14,Cloud Storage
6169,1204,147.15,2023-06-06,Gaming
6170,1204,48.22,2023-07-22,Cloud Storage
6171,1204,57.83,2024-02-15,E-books
6172,1204,55.98,2023-06-22,Music
6173,1204,100.5,2025-05-28,E-books
6174,1205,10.6,2025-05-21,Music
6175,1205,67.84,2023-06-17,Gaming
6176,1205,116.75,2023-11-26,Streaming
6177,1205,120.22,2023-08-05,Streaming
6178,1205,85.41,2023-01-29,Gaming
6179,1205,104.11,2024-06-03,Gaming
6180,1205,125.85,2024-05-29,Gaming
6181,1205,34.81,2023-04-05,Streaming
6182,1206,74.78,2024-11-14,Gaming
6183,1206,11.31,2023-05-01,Streaming
6184,1207,105.28,2023-06-04,Cloud Storage
6185,1207,36.81,2023-02-15,E-books
6186,1207,97.53,2023-02-23,Music
6187,1207,42.8,2024-01-11,Cloud Storage
6188,1207,15.15,2024-01-12,E-books
6189,1208,11.0,2023-02-10,Gaming
6190,1208,25.53,2024-08-19,E-books
6191,1208,80.05,2024-12-07,E-books
6192,1208,37.13,2023-05-05,E-books
6193,1209,89.12,2025-03-25,E-books
6194,1209,27.95,2025-03-25,Music
6195,1209,46.35,2023-10-25,Music
6196,1209,133.34,2023-05-15,Cloud Storage
6197,1209,36.86,2023-07-06,Streaming
6198,1209,148.87,2023-06-21,E-books
6199,1209,96.02,2023-07-03,E-books
6200,1209,133.63,2025-05-28,Gaming
6201,1209,99.74,2023-08-04,Streaming
6202,1209,129.54,2024-07-04,Gaming
6203,1210,48.36,2023-07-04,E-books
6204,1210,75.32,2024-05-25,E-books
6205,1210,116.26,2023-05-23,Music
6206,1210,16.58,2024-03-26,E-books
6207,1210,72.84,2025-05-25,Gaming
6208,1210,37.25,2025-03-08,E-books
6209,1210,123.07,2023-05-06,Music
6210,1211,144.09,2024-09-17,Music
6211,1211,33.03,2024-07-16,Streaming
6212,1211,97.64,2025-02-20,Streaming
6213,1211,77.2,2023-02-23,Streaming
6214,1211,92.95,2023-08-28,Cloud Storage
6215,1211,127.67,2024-09-19,Streaming
6216,1211,76.3,2024-06-16,Streaming
6217,1212,82.75,2024-09-30,Streaming
6218,1212,118.6,2023-09-04,Gaming
6219,1212,116.97,2023-08-29,Gaming
6220,1212,91.05,2025-03-04,Streaming
6221,1212,138.34,2024-05-09,Cloud Storage
6222,1212,134.61,2023-06-20,Streaming
6223,1213,18.68,2023-03-01,Gaming
6224,1213,17.67,2023-09-13,Streeming
6225,1213,19.21,2023-07-07,Streaming
6226,1214,17.31,2023-01-11,Gaming
6227,1214,66.24,2023-09-06,Gaming
6228,1214,42.64,2023-09-25,E-books
6229,1214,11.48,2024-05-02,Gaming
6230,1214,121.32,2023-09-03,E-books
6231,1214,24.18,2023-08-03,Streaming
6232,1214,73.57,2024-06-28,E-books
6233,1214,36.95,2025-02-14,Streaming
6234,1214,93.32,2025-03-22,E-books
6235,1215,136.61,2025-01-21,E-books
6236,1215,45.88,2024-03-25,Gaming
6237,1215,111.45,2024-03-01,Music
6238,1215,44.04,2023-03-06,Streaming
6239,1216,27.88,2023-10-10,Gaming
6240,1217,144.36,2023-04-19,Cloud Storage
